City,report_year,FTE Count,EDSIGHT_ENROLLMENT,Teacher FTE Count,Counselor FTE Count,has_nulls,Education spending,Inter_Gov_Rev,Enrollment,Grant Payments,wealth_rank
SOUTH WINDSOR,2013,735.6,4321.0,283.9,24.6,False,71405984.0,21232260.0,4425.06,12833509.0,68.0
SOUTH WINDSOR,2014,732.1000000000001,4287.0,288.8,24.6,False,76012600.0,22758513.0,4463.44,12770226.0,68.0
SOUTH WINDSOR,2015,747.4,4216.0,297.0,22.6,False,75058105.0,20827429.0,4400.62,12487545.0,68.0
SOUTH WINDSOR,2016,739.9000000000003,4156.0,292.1,20.8,False,76768518.0,21589783.0,4320.88,12454670.0,68.0
SOUTH WINDSOR,2017,739.8000000000003,4188.0,302.5,24.6,False,,,,12231269.0,68.0
SOUTH WINDSOR,2018,721.9,4259.0,288.4,23.8,False,,,,10497883.0,68.0
SOUTHBURY,2007,,,,,,38623503.0,2557896.0,3302.05,,57.0
SOUTHBURY,2008,,,,,,39731441.0,3214043.0,3274.07,,57.0
SOUTHBURY,2009,,,,,,41080048.0,3339621.0,3203.44,,57.0
SOUTHBURY,2010,,,,,,40624032.0,2959153.0,3207.65,,57.0
SOUTHBURY,2011,,,,,,41616763.0,2882833.0,3082.55,,57.0
SOUTHBURY,2012,,,,,,41344692.0,3851708.0,2910.48,,57.0
SOUTHBURY,2013,,,,,,40999183.0,3816018.0,2790.96,,57.0
SOUTHBURY,2014,,,,,,42098268.0,3431029.0,2755.56,,57.0
SOUTHBURY,2015,,,,,,43729317.0,3508992.0,2657.21,,57.0
SOUTHBURY,2016,,,,,,44646554.0,3804091.0,2582.26,,57.0
SOUTHINGTON,2002,234.7,,,,True,,,,,94.0
SOUTHINGTON,2003,937.7,,412.4,30.3,False,,,,,94.0
SOUTHINGTON,2004,931.0,,416.2,31.8,False,,,,15067154.0,94.0
SOUTHINGTON,2005,1012.2,,428.9,33.1,False,,,,15602790.0,94.0
SOUTHINGTON,2006,980.2999999999997,,418.1,31.3,False,,,,16314342.0,94.0
SOUTHINGTON,2007,1019.0,,437.7,34.9,False,74210000.0,24926000.0,6870.01,16317144.0,94.0
SOUTHINGTON,2008,1027.7,6947.0,434.7,33.9,False,99810000.0,51196000.0,6882.4,18978156.0,94.0
SOUTHINGTON,2009,1018.9,6866.0,433.9,32.9,False,80875000.0,29730000.0,6816.82,19800459.0,94.0
SOUTHINGTON,2010,1035.9,6839.0,431.4,32.8,False,83561000.0,29406000.0,6826.46,19712912.0,94.0
SOUTHINGTON,2011,1058.8,6832.0,432.2,34.8,False,86524000.0,29520000.0,6842.07,19804344.0,94.0
SOUTHINGTON,2012,1078.1999999999996,6745.0,434.6,34.3,False,88326000.0,31838000.0,6788.68,19911983.0,94.0
SOUTHINGTON,2013,1051.3,6740.0,423.6,34.9,False,91796000.0,31920000.0,6769.48,20283476.0,94.0
SOUTHINGTON,2014,1089.6999999999996,6704.0,422.2,35.9,False,95632000.0,33581000.0,6751.35,20299614.0,94.0
SOUTHINGTON,2015,1110.9999999999998,6626.0,428.4,40.9,False,95625000.0,31392000.0,6721.36,20302348.0,94.0
SOUTHINGTON,2016,1127.2999999999995,6583.0,422.7,39.0,False,99479000.0,33321000.0,6648.04,20548063.0,94.0
SOUTHINGTON,2017,1147.9,6582.0,425.3,35.9,False,,,,20242607.0,94.0
SOUTHINGTON,2018,1145.5,6500.0,420.4,35.0,False,,,,17554683.0,94.0
SPRAGUE,2002,22.1,,,,True,,,,,148.0
SPRAGUE,2003,69.7,,27.5,1.6,True,,,,,148.0
SPRAGUE,2004,65.60000000000001,,23.5,1.6,True,,,,2171310.0,148.0
SPRAGUE,2005,65.60000000000001,,25.5,1.6,True,,,,2263052.0,148.0
SPRAGUE,2006,61.10000000000001,,27.5,1.6,True,,,,2376274.0,148.0
SPRAGUE,2007,63.90000000000001,,24.5,1.2,True,6050932.0,3434683.0,461.99,2298457.0,148.0
SPRAGUE,2008,61.2,356.0,24.5,1.2,True,6171437.0,3714220.0,464.09,2519306.0,148.0
SPRAGUE,2009,64.9,355.0,25.9,2.0,True,5851029.0,3574314.0,457.86,2586076.0,148.0
SPRAGUE,2010,65.4,352.0,25.9,2.0,True,5812415.0,3549818.0,444.22,2606903.0,148.0
SPRAGUE,2011,67.2,373.0,26.0,2.0,True,6132335.0,3410735.0,453.2,2603506.0,148.0
SPRAGUE,2012,65.2,380.0,26.0,2.0,True,6406349.0,3786149.0,456.5,2602115.0,148.0
SPRAGUE,2013,65.5,373.0,25.0,2.0,True,6351215.0,3608375.0,452.68,2623273.0,148.0
SPRAGUE,2014,67.5,365.0,26.0,2.0,True,6657148.0,4106057.0,445.21,2641889.0,148.0
SPRAGUE,2015,71.3,366.0,25.8,2.0,True,6544087.0,3841555.0,452.71,2604493.0,148.0
SPRAGUE,2016,68.3,362.0,27.0,2.0,True,6849721.0,3912985.0,461.89,2644451.0,148.0
SPRAGUE,2017,65.3,339.0,26.8,2.0,True,,,,2636779.0,148.0
SPRAGUE,2018,73.6,339.0,25.0,2.0,True,,,,2271873.0,148.0
STAFFORD,2002,127.0,,,,True,,,,,141.0
STAFFORD,2003,373.5,,135.9,10.0,False,,,,,141.0
STAFFORD,2004,372.4,,136.1,10.0,False,,,,7986734.0,141.0
STAFFORD,2005,366.8,,132.4,11.0,False,,,,8366305.0,141.0
STAFFORD,2006,349.8,,126.4,10.0,False,,,,8617852.0,141.0
STAFFORD,2007,350.1,,126.3,11.0,False,22569847.0,12293570.0,1959.54,8627318.0,141.0
STAFFORD,2008,355.20000000000016,1917.0,126.8,10.0,False,31275097.0,20304809.0,1926.19,9439619.0,141.0
STAFFORD,2009,368.0,1918.0,130.0,11.0,False,26405030.0,14151733.0,1939.69,9819812.0,141.0
STAFFORD,2010,356.9,1854.0,122.0,11.4,False,24727419.0,12300548.0,1877.73,9782577.0,141.0
STAFFORD,2011,359.5,1865.0,123.1,11.5,False,25026777.0,12502647.0,1894.24,9813901.0,141.0
STAFFORD,2012,355.4,1830.0,120.2,12.0,False,27449756.0,13888783.0,1836.48,9806714.0,141.0
STAFFORD,2013,355.8,1727.0,121.3,12.0,False,28209133.0,14192045.0,1746.47,9937949.0,141.0
STAFFORD,2014,353.6,1634.0,119.8,10.6,False,29246051.0,14681202.0,1652.12,9963666.0,141.0
STAFFORD,2015,344.6,1586.0,115.2,12.0,False,29723966.0,14075480.0,1627.54,9938817.0,141.0
STAFFORD,2016,349.1,1544.0,114.3,9.0,False,29837976.0,14705231.0,1596.49,9996049.0,141.0
STAFFORD,2017,352.7,1526.0,110.5,11.0,False,,,,9797703.0,141.0
STAFFORD,2018,350.0,1527.0,109.9,12.0,False,,,,8497609.0,141.0
STAMFORD,2002,533.0,,,,True,,,,,26.0
STAMFORD,2003,2118.600000000001,,1086.7,80.6,False,,,,,26.0
STAMFORD,2004,2028.6,,1046.6,75.7,False,,,,5464128.0,26.0
STAMFORD,2005,2066.4,,1076.6,83.7,False,,,,5797154.0,26.0
STAMFORD,2006,2099.3,,1075.8,85.9,False,,,,5927633.0,26.0
STAMFORD,2007,2191.0,,1080.1,88.9,False,216863390.0,35462340.0,15088.43,5913883.0,26.0
STAMFORD,2008,2148.7000000000007,14982.0,1061.0,92.4,False,221558188.0,38740568.0,15028.56,7302455.0,26.0
STAMFORD,2009,2119.8,14956.0,1066.1,94.0,False,243089067.0,39936682.0,14883.73,7345570.0,26.0
STAMFORD,2010,2203.2000000000007,15134.0,1043.5,92.0,False,244611342.0,36958336.0,14966.3,7803430.0,26.0
STAMFORD,2011,2254.8,15390.0,1042.0,95.0,False,241144181.0,40296862.0,15123.27,7906719.0,26.0
STAMFORD,2012,2215.9,15571.0,1049.8,91.4,False,252544074.0,45996081.0,15269.37,8066574.0,26.0
STAMFORD,2013,2091.2000000000007,15834.0,1047.4,91.2,False,255459497.0,48397667.0,15490.56,8814570.0,26.0
STAMFORD,2014,2173.6,15927.0,1081.3,97.2,False,276434644.0,54069259.0,15623.6,9780601.0,26.0
STAMFORD,2015,2265.8,16085.0,1115.2,100.6,False,272876527.0,48297407.0,15773.82,10620437.0,26.0
STAMFORD,2016,2418.6,15946.0,1099.4,95.6,False,285987017.0,49990949.0,15642.22,10976983.0,26.0
STAMFORD,2017,2484.8,16100.0,1111.9,98.0,False,,,,10798361.0,26.0
STAMFORD,2018,2504.2000000000007,15931.0,1097.6,98.1,False,,,,10608736.0,26.0
STERLING,2002,27.5,,,,True,,,,,155.0
STERLING,2003,80.9,,27.0,0.8,True,,,,,155.0
STERLING,2004,88.9,,28.0,1.0,True,,,,2543825.0,155.0
STERLING,2005,86.0,,29.0,1.7,True,,,,2599502.0,155.0
STERLING,2006,85.60000000000002,,29.0,2.0,True,,,,2682885.0,155.0
STERLING,2007,87.1,,27.0,1.6,True,6743121.0,3759447.0,660.16,2687649.0,155.0
STERLING,2008,101.0,504.0,30.0,2.4,False,7590089.0,3945599.0,675.39,3022769.0,155.0
STERLING,2009,106.1,513.0,30.0,1.6,False,7989345.0,3963813.0,678.78,3176006.0,155.0
STERLING,2010,112.0,508.0,31.0,2.6,False,8144070.0,3918983.0,667.0,3166575.0,155.0
STERLING,2011,105.7,486.0,32.0,2.0,False,8033070.0,3829785.0,639.92,3078273.0,155.0
STERLING,2012,87.4,494.0,33.5,2.0,False,8082820.0,4266013.0,644.3,3270049.0,155.0
STERLING,2013,178.1,502.0,32.1,2.0,False,8274645.0,4210875.0,664.02,3215612.0,155.0
STERLING,2014,86.6,485.0,31.6,2.0,False,8540868.0,4291324.0,632.7000000000003,3250960.0,155.0
STERLING,2015,140.2,467.0,29.8,1.0,False,8378283.0,4172963.0,607.06,3234152.0,155.0
STERLING,2016,105.70000000000002,454.0,29.7,1.0,False,8504359.0,4256995.0,583.43,3251377.0,155.0
STERLING,2017,83.9,431.0,26.2,2.0,True,,,,3199303.0,155.0
STERLING,2018,84.8,387.0,25.7,2.0,True,,,,2827989.0,155.0
STONINGTON,2002,151.39999999999995,,,,True,,,,,35.0
STONINGTON,2003,386.1,,147.3,8.9,False,,,,,35.0
STONINGTON,2004,396.6,,155.1,10.6,False,,,,1717489.0,35.0
STONINGTON,2005,406.8,,157.3,10.6,False,,,,1772732.0,35.0
STONINGTON,2006,415.7,,157.5,11.0,False,,,,1886679.0,35.0
STONINGTON,2007,410.2,,159.1,11.0,False,30046705.0,4904887.0,2616.12,1887774.0,35.0
STONINGTON,2008,427.80000000000007,2549.0,159.1,12.8,False,31572075.0,5385503.0,2578.24,2002690.0,35.0
STONINGTON,2009,430.1,2526.0,156.3,12.8,False,32561493.0,5143191.0,2551.42,1997005.0,35.0
STONINGTON,2010,428.20000000000016,2538.0,154.8,13.6,False,33500347.0,4781731.0,2565.73,1922180.0,35.0
STONINGTON,2011,418.3,2515.0,154.0,14.4,False,33491085.0,4841276.0,2543.33,2041974.0,35.0
STONINGTON,2012,420.1,2430.0,154.2,14.4,False,35002770.0,5544730.0,2457.92,2057251.0,35.0
STONINGTON,2013,486.0,2369.0,152.5,15.2,False,36055893.0,5827721.0,2440.75,2069038.0,35.0
STONINGTON,2014,486.1999999999999,2320.0,155.1,14.2,False,37748407.0,6672590.0,2387.67,2022297.0,35.0
STONINGTON,2015,485.0,2267.0,149.9,16.6,False,37234199.0,5473746.0,2338.87,1961943.0,35.0
STONINGTON,2016,511.9,2174.0,145.1,15.6,False,38884087.0,5989782.0,2250.44,1927364.0,35.0
STONINGTON,2017,419.30000000000007,2108.0,149.4,16.6,False,,,,1645300.0,35.0
STONINGTON,2018,405.9,2097.0,133.2,15.6,False,,,,1377754.0,35.0
STRATFORD,2002,215.5,,,,True,,,,,114.0
STRATFORD,2003,924.0,,461.1,33.5,False,,,,,114.0
STRATFORD,2004,876.1000000000001,,453.3,35.0,False,,,,14308209.0,114.0
STRATFORD,2005,986.4,,448.3,35.6,False,,,,15637084.0,114.0
STRATFORD,2006,956.3,,449.8,36.6,False,,,,16498857.0,114.0
STRATFORD,2007,963.6,,443.0,36.2,False,84310065.0,30242213.0,7618.98,16456834.0,114.0
STRATFORD,2008,974.7,7440.0,448.5,36.0,False,115569201.0,62597178.0,7654.22,19747849.0,114.0
STRATFORD,2009,969.0,7367.0,440.7,38.0,False,95522351.0,35293644.0,7590.46,20525480.0,114.0
STRATFORD,2010,946.6,7381.0,427.7,38.0,False,93610201.0,32138236.0,7542.96,20504900.0,114.0
STRATFORD,2011,918.6,7338.0,424.3,39.0,False,96787391.0,32147909.0,7502.23,20503730.0,114.0
STRATFORD,2012,903.9,7300.0,412.7,37.7,False,102808638.0,36862714.0,7493.05,20532025.0,114.0
STRATFORD,2013,922.3,7239.0,436.1,38.0,False,104421589.0,42309903.0,7354.08,21069642.0,114.0
STRATFORD,2014,964.1,7216.0,432.6,37.0,False,108317705.0,40821397.0,7474.67,21303961.0,114.0
STRATFORD,2015,974.2,7060.0,437.5,41.3,False,110427752.0,41072498.0,7322.59,21463543.0,114.0
STRATFORD,2016,1068.4000000000003,6901.0,429.3,42.5,False,112764984.0,41912560.0,7245.55,21820962.0,114.0
STRATFORD,2017,1093.4,6856.0,434.9,45.5,False,,,,21277643.0,114.0
STRATFORD,2018,1118.2,6840.0,434.1,42.5,False,,,,18548660.0,114.0
SUFFIELD,2002,87.8,,,,True,,,,,93.0
SUFFIELD,2003,293.9000000000001,,135.9,8.6,False,,,,,93.0
SUFFIELD,2004,302.7,,140.1,8.6,False,,,,3770121.0,93.0
SUFFIELD,2005,330.1,,152.0,9.0,False,,,,4212018.0,93.0
SUFFIELD,2006,342.6,,157.7,11.0,False,,,,4474280.0,93.0
SUFFIELD,2007,350.1,,166.2,10.4,False,27630468.0,13029884.0,2495.92,4537509.0,93.0
SUFFIELD,2008,360.8,2594.0,167.5,10.4,False,38869775.0,23450012.0,2497.0,5833380.0,93.0
SUFFIELD,2009,383.9,2579.0,170.7,11.2,False,31384169.0,15378576.0,2447.58,6058460.0,93.0
SUFFIELD,2010,368.0,2570.0,167.3,11.6,False,31917228.0,13067296.0,2440.64,6021416.0,93.0
SUFFIELD,2011,368.9,2520.0,164.6,11.0,False,32423783.0,14822657.0,2407.78,6087965.0,93.0
SUFFIELD,2012,376.3,2503.0,161.0,11.0,False,34204716.0,17887712.0,2425.91,6070054.0,93.0
SUFFIELD,2013,379.0,2457.0,160.5,11.0,False,35308503.0,17289320.0,2384.4,6189453.0,93.0
SUFFIELD,2014,372.8,2429.0,162.7,11.0,False,35732506.0,17337295.0,2314.15,6272257.0,93.0
SUFFIELD,2015,394.3,2397.0,162.4,11.0,False,35848599.0,16357768.0,2278.4,6232613.0,93.0
SUFFIELD,2016,399.20000000000016,2358.0,169.0,11.0,False,37292260.0,16623110.0,2261.12,6322013.0,93.0
SUFFIELD,2017,382.2,2281.0,163.8,13.0,False,,,,6240867.0,93.0
SUFFIELD,2018,364.20000000000016,2218.0,162.8,13.0,False,,,,5449378.0,93.0
THOMASTON,2002,48.7,,,,True,,,,,134.0
THOMASTON,2003,212.4,,80.2,6.0,False,,,,,134.0
THOMASTON,2004,208.5,,78.8,6.7,False,,,,4608132.0,134.0
THOMASTON,2005,191.8,,79.0,7.2,False,,,,4676379.0,134.0
THOMASTON,2006,181.9,,81.4,7.4,False,,,,4768482.0,134.0
THOMASTON,2007,186.7,,80.8,7.0,False,13639466.0,6547287.0,1371.13,4786265.0,134.0
THOMASTON,2008,192.5,1272.0,82.6,7.0,False,17018547.0,10159724.0,1364.64,5383257.0,134.0
THOMASTON,2009,178.6,1229.0,80.0,6.0,False,14780948.0,7609875.0,1328.08,5648270.0,134.0
THOMASTON,2010,175.2,1178.0,74.6,6.0,False,13933975.0,6811715.0,1286.29,5607544.0,134.0
THOMASTON,2011,174.8,1129.0,75.4,6.0,False,14167881.0,6794247.0,1250.79,5635915.0,134.0
THOMASTON,2012,178.6,1064.0,76.2,6.0,False,15360953.0,8001718.0,1194.26,5654312.0,134.0
THOMASTON,2013,171.1,1017.0,71.0,6.0,False,15702579.0,8104930.0,1163.48,5685133.0,134.0
THOMASTON,2014,162.6,950.0,66.2,4.0,False,15838445.0,8298939.0,1096.62,5677866.0,134.0
THOMASTON,2015,152.0,912.0,61.8,7.0,False,15560482.0,8030707.0,1043.97,5740956.0,134.0
THOMASTON,2016,154.6,900.0,59.4,4.6,False,15809352.0,8198506.0,1013.79,5744184.0,134.0
THOMASTON,2017,161.6,898.0,57.8,6.6,False,,,,5613346.0,134.0
THOMASTON,2018,160.1,877.0,57.8,6.0,False,,,,4882184.0,134.0
THOMPSON,2002,64.1,,,,True,,,,,137.0
THOMPSON,2003,208.2,,93.7,5.6,False,,,,,137.0
THOMPSON,2004,207.1,,89.5,6.0,False,,,,6473214.0,137.0
THOMPSON,2005,211.7,,90.7,6.0,False,,,,6491802.0,137.0
THOMPSON,2006,219.2,,94.4,5.9,False,,,,6681009.0,137.0
THOMPSON,2007,224.8,,96.0,5.9,False,15390682.0,8909106.0,1500.16,6721880.0,137.0
THOMPSON,2008,224.7,1488.0,94.5,5.9,False,20878685.0,13824927.0,1474.19,7312359.0,137.0
THOMPSON,2009,216.5,1406.0,93.7,6.0,False,17100896.0,10134481.0,1392.47,7561625.0,137.0
THOMPSON,2010,213.50000000000003,1342.0,92.5,6.0,False,17195096.0,9771433.0,1342.79,7550351.0,137.0
THOMPSON,2011,191.50000000000003,1277.0,85.1,6.0,False,17008571.0,9679812.0,1279.27,7610040.0,137.0
THOMPSON,2012,196.6,1202.0,84.2,6.0,False,17604208.0,10131313.0,1214.17,7630599.0,137.0
THOMPSON,2013,189.9,1167.0,81.9,7.0,True,17999046.0,10242444.0,1189.66,7715863.0,137.0
THOMPSON,2014,174.00000000000003,1079.0,79.4,6.0,False,18544267.0,10141990.0,1108.0,7699079.0,137.0
THOMPSON,2015,151.2,1016.0,76.6,6.0,False,18736722.0,9980410.0,1060.6,7678985.0,137.0
THOMPSON,2016,155.60000000000005,1007.0,76.4,6.0,False,19162844.0,9943392.0,1043.0,7566299.0,137.0
THOMPSON,2017,171.2,1018.0,78.5,6.1,False,,,,7616953.0,137.0
THOMPSON,2018,168.0,1020.0,76.6,6.0,False,,,,7917708.0,137.0
TOLLAND,2002,128.2,,,,True,,,,,81.0
TOLLAND,2003,448.8,,191.5,12.4,False,,,,,81.0
TOLLAND,2004,465.7,,202.3,12.6,False,,,,8477025.0,81.0
TOLLAND,2005,454.19999999999993,,190.5,12.6,False,,,,8533783.0,81.0
TOLLAND,2006,461.0,,189.4,12.0,False,,,,8841713.0,81.0
TOLLAND,2007,459.69999999999993,,191.2,12.0,False,32611898.0,12217566.0,3212.76,8890374.0,81.0
TOLLAND,2008,459.20000000000016,3143.0,190.6,10.0,False,44228236.0,24366793.0,3207.67,10300071.0,81.0
TOLLAND,2009,463.3,3159.0,190.3,12.0,False,36943631.0,15758147.0,3230.15,10740557.0,81.0
TOLLAND,2010,469.7,3168.0,188.2,11.0,False,35747088.0,13731950.0,3244.6,10749103.0,81.0
TOLLAND,2011,446.6,3074.0,172.9,11.0,False,37744919.0,13912509.0,3116.18,10788705.0,81.0
TOLLAND,2012,450.7,2976.0,175.5,12.0,False,39416894.0,16850972.0,3018.4,10778986.0,81.0
TOLLAND,2013,458.6,2857.0,175.5,12.0,False,40346946.0,16502034.0,2949.6,10883229.0,81.0
TOLLAND,2014,444.1,2732.0,168.0,12.0,False,41193428.0,17105210.0,2873.68,10936789.0,81.0
TOLLAND,2015,395.9,2677.0,169.5,11.0,False,41845358.0,16383122.0,2791.92,10888029.0,81.0
TOLLAND,2016,432.5,2600.0,166.5,11.0,False,43158871.0,16861099.0,2710.44,10910803.0,81.0
TOLLAND,2017,439.30000000000007,2484.0,157.5,11.0,False,,,,10733601.0,81.0
TOLLAND,2018,424.0,2467.0,150.0,10.0,False,,,,9332303.0,81.0
TORRINGTON,2002,219.5,,,,True,,,,,153.0
TORRINGTON,2003,685.1999999999998,,283.5,22.4,False,,,,,153.0
TORRINGTON,2004,656.3,,271.3,20.0,False,,,,19048961.0,153.0
TORRINGTON,2005,691.5,,287.3,20.0,False,,,,19510433.0,153.0
TORRINGTON,2006,715.1,,293.5,22.0,False,,,,20183580.0,153.0
TORRINGTON,2007,725.2,,301.0,22.0,False,59365416.0,33713117.0,4996.87,20385658.0,153.0
TORRINGTON,2008,731.4,4868.0,300.2,22.6,False,79589776.0,52146004.0,4923.88,22995779.0,153.0
TORRINGTON,2009,729.4999999999999,4758.0,290.5,22.0,False,67510194.0,36659914.0,4807.71,23813635.0,153.0
TORRINGTON,2010,713.1000000000001,4746.0,284.8,23.3,False,67508518.0,35269134.0,4784.74,23900654.0,153.0
TORRINGTON,2011,705.8999999999999,4620.0,289.4,22.0,False,68685012.0,35311896.0,4664.57,23993176.0,153.0
TORRINGTON,2012,707.3999999999999,4565.0,284.7,23.0,False,69524879.0,36025609.0,4622.59,23855141.0,153.0
TORRINGTON,2013,698.5,4446.0,280.1,22.0,False,71882551.0,35757107.0,4532.89,24257799.0,153.0
TORRINGTON,2014,733.6999999999997,4353.0,283.6,23.0,False,76389179.0,36531569.0,4460.38,24302223.0,153.0
TORRINGTON,2015,749.6999999999997,4303.0,285.4,26.0,False,76790078.0,34990554.0,4482.23,24473175.0,153.0
TORRINGTON,2016,763.5,4266.0,295.3,28.0,False,78294333.0,36409678.0,4465.63,24904299.0,153.0
TORRINGTON,2017,731.4999999999999,4201.0,272.7,24.0,False,,,,24384968.0,153.0
TORRINGTON,2018,695.0,4108.0,259.4,24.0,False,,,,24216562.0,153.0
TRUMBULL,2002,230.7,,,,True,,,,,41.0
TRUMBULL,2003,835.9000000000003,,370.1,36.4,False,,,,,41.0
TRUMBULL,2004,878.3000000000003,,389.2,38.5,False,,,,2142230.0,41.0
TRUMBULL,2005,895.9000000000003,,390.0,38.4,False,,,,2232006.0,41.0
TRUMBULL,2006,941.8,,402.6,40.2,False,,,,2299623.0,41.0
TRUMBULL,2007,980.6,,403.8,39.2,False,79481884.0,10681625.0,6840.29,2241516.0,41.0
TRUMBULL,2008,1026.8,6918.0,413.3,44.4,False,84817231.0,12849439.0,6857.5,2947058.0,41.0
TRUMBULL,2009,1037.0,6956.0,412.9,43.9,False,83200356.0,12711795.0,6810.6,2987577.0,41.0
TRUMBULL,2010,1045.0,7039.0,414.5,45.6,False,92778603.0,12774601.0,6856.73,3229038.0,41.0
TRUMBULL,2011,1042.7,6992.0,413.0,44.9,False,95962843.0,12825808.0,6853.81,3040556.0,41.0
TRUMBULL,2012,1046.1,6959.0,407.5,44.4,False,99657036.0,16295453.0,6799.25,3064745.0,41.0
TRUMBULL,2013,1088.0,6937.0,418.0,44.4,False,105090812.0,17524070.0,6759.27,3126555.0,41.0
TRUMBULL,2014,1088.1,6824.0,412.9,46.7,False,109704266.0,18329424.0,6667.87,3326117.0,41.0
TRUMBULL,2015,1118.1,6716.0,406.3,47.7,False,111191120.0,18574675.0,6586.5,3362433.0,41.0
TRUMBULL,2016,1134.0,6687.0,406.7,50.7,False,113968828.0,19724597.0,6615.64,3507524.0,41.0
TRUMBULL,2017,1169.1999999999996,6685.0,417.7,50.6,False,,,,3458262.0,41.0
TRUMBULL,2018,1166.2,6740.0,410.3,50.6,False,,,,2989544.0,41.0
UNION,2002,3.2,,,,True,,,,,74.0
UNION,2003,12.1,,5.1,,True,,,,,74.0
UNION,2004,12.3,,5.0,,True,,,,190190.0,74.0
UNION,2005,10.8,,5.0,,True,,,,198182.0,74.0
UNION,2006,11.7,,5.1,,True,,,,203889.0,74.0
UNION,2007,12.1,,5.1,,True,1355749.0,468976.0,112.2,204478.0,74.0
UNION,2008,11.5,73.0,5.1,,True,1458742.0,486071.0,109.0,231728.0,74.0
UNION,2009,12.900000000000002,79.0,5.4,,True,1525478.0,507876.0,110.0,241305.0,74.0
UNION,2010,12.4,,5.3,,True,1569906.0,501564.0,111.19,241383.0,74.0
UNION,2011,13.2,82.0,5.9,,True,1660942.0,509738.0,109.0,239576.0,74.0
UNION,2012,12.3,74.0,5.3,,True,1667621.0,535465.0,103.0,239576.0,74.0
UNION,2013,8.5,,6.5,,True,1739301.0,546054.0,100.0,241460.0,74.0
UNION,2014,13.7,78.0,6.7,,True,1958719.0,608064.0,110.0,241485.0,74.0
UNION,2015,16.6,80.0,7.3,,True,2111063.0,604346.0,109.8,241791.0,74.0
UNION,2016,14.8,80.0,6.7,,True,2137583.0,589749.0,113.0,244220.0,74.0
UNION,2017,15.699999999999998,,6.8,,True,,,,237142.0,74.0
UNION,2018,14.3,,7.1,,True,,,,206385.0,74.0
VERNON,2002,230.1,,,,True,,,,,138.0
VERNON,2003,643.6999999999998,,276.1,20.6,False,,,,,138.0
VERNON,2004,641.6999999999998,,269.2,20.6,False,,,,14362194.0,138.0
VERNON,2005,623.3000000000002,,257.9,20.6,False,,,,14975977.0,138.0
VERNON,2006,628.4000000000002,,259.6,20.6,False,,,,15444639.0,138.0
VERNON,2007,614.5000000000001,,259.1,20.6,False,46567372.0,22279357.0,3801.2,15481919.0,138.0
VERNON,2008,600.9,3722.0,254.1,21.7,False,61340447.0,37347200.0,3753.32,16958290.0,138.0
VERNON,2009,605.0,3606.0,252.2,21.0,False,49284455.0,24670932.0,3637.8,17564268.0,138.0
VERNON,2010,607.3,3701.0,248.8,20.0,False,49302826.0,23875558.0,3738.02,17448877.0,138.0
VERNON,2011,605.9,3615.0,243.9,21.8,False,52089429.0,24575878.0,3768.89,17614392.0,138.0
VERNON,2012,633.8000000000002,3590.0,246.2,23.0,False,52300137.0,27838711.0,3750.33,17593087.0,138.0
VERNON,2013,623.4000000000002,3477.0,240.3,26.6,False,54365055.0,25275405.0,3709.87,18281420.0,138.0
VERNON,2014,664.8,3350.0,248.3,26.0,False,56788058.0,25613730.0,3658.55,19117622.0,138.0
VERNON,2015,626.4999999999999,3282.0,242.6,24.6,False,57008315.0,25776430.0,3582.12,19624822.0,138.0
VERNON,2016,662.8,3204.0,224.7,23.4,False,56591613.0,25120365.0,3512.44,19577292.0,138.0
VERNON,2017,554.7,3224.0,232.1,24.4,False,,,,19231293.0,138.0
VERNON,2018,581.2,3108.0,231.8,25.8,False,,,,19244489.0,138.0
VOLUNTOWN,2002,34.1,,,,True,,,,,130.0
VOLUNTOWN,2003,76.7,,25.0,1.0,True,,,,,130.0
VOLUNTOWN,2004,77.60000000000002,,25.0,1.0,True,,,,2162971.0,130.0
VOLUNTOWN,2005,76.10000000000002,,23.5,1.0,True,,,,2257264.0,130.0
VOLUNTOWN,2006,73.80000000000003,,23.0,1.7,True,,,,2326185.0,130.0
VOLUNTOWN,2007,76.9,,22.0,1.7,True,5886752.0,3374747.0,459.98,2343490.0,130.0
VOLUNTOWN,2008,73.4,315.0,22.0,1.7,True,7189140.0,4418273.0,436.19,2405297.0,130.0
VOLUNTOWN,2009,76.9,309.0,25.0,1.7,False,6363783.0,3567109.0,434.37,2536152.0,130.0
VOLUNTOWN,2010,76.5,303.0,27.0,1.6,False,5976499.0,3025042.0,413.64,2524351.0,130.0
VOLUNTOWN,2011,74.3,318.0,26.0,1.6,False,6088931.0,2945209.0,429.92,2536287.0,130.0
VOLUNTOWN,2012,71.4,323.0,26.0,1.6,False,6573552.0,3341400.0,435.94,2533405.0,130.0
VOLUNTOWN,2013,70.4,321.0,26.0,1.6,False,6716929.0,3537975.0,415.1,2550166.0,130.0
VOLUNTOWN,2014,71.0,310.0,24.0,1.6,False,6927162.0,3492893.0,401.11,2551592.0,130.0
VOLUNTOWN,2015,70.1,317.0,25.0,1.6,True,7048859.0,3594485.0,405.71,2550747.0,130.0
VOLUNTOWN,2016,72.3,303.0,26.0,1.0,True,7215736.0,3939000.0,388.41,2550079.0,130.0
VOLUNTOWN,2017,71.6,285.0,25.0,1.0,True,,,,2502573.0,130.0
